Animal ID,Animal Name,Animal Type,Sex,Years Old,Months Old,Primary Breed,Primary Color,Tag Number,Intake Date,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Outcome Date,Intake Day of the Week,Outcome Day of the Week
A063350,CLEO,Cat,Spayed Female,,6,DOMESTIC SH,BLACK,981020045332700,03/22/2022,Foster,Over the Counter,Adoption,Walk-In,03/22/2022,Tuesday,Tuesday
A063352,,Cat,Female,2,,DOMESTIC SH,GRAY TABBY,,01/22/2022,Stray,Animal Control,Foster,FINDER,01/22/2022,Saturday,Saturday
A063352,,Cat,Female,2,,DOMESTIC SH,GRAY TABBY,,04/22/2022,Foster,Animal Control,Transfer,Rescue Group,04/22/2022,Friday,Friday
A063366,RUSTY,Dog,Neutered Male,3,,BEAGLE,TRICOLOR,990000002757172,01/24/2022,Stray,Over the Counter,Return to Owner,Walk-In,01/25/2022,Monday,Tuesday
A063368,,Cat,Male,2,,DOMESTIC SH,BLACK,,01/25/2022,Disposal Request of Deceased Pet,Animal Control,Disposal of Deceased Pet,,01/25/2022,Tuesday,Tuesday
A063369,GIZMO,Dog,Male,1,,PUG,TAN,981020045340708,01/25/2022,Stray,Animal Control,Return to Owner,Walk-In,01/26/2022,Tuesday,Wednesday
A063372,,Cat,Female,,5,DOMESTIC SH,BRN TABBY,,01/26/2022,Stray,Animal Control,Euthanized,Vet Clinic,01/26/2022,Wednesday,Wednesday
A063378,BABY JOKER,Cat,Male,,,DOMESTIC SH,BRN TABBY,981020045338790,01/27/2022,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,02/10/2022,Thursday,Thursday
A063384,PUFF,Cat,Neutered Male,10,,DOMESTIC SH,BLACK,985113006228820,01/28/2022,Stray,Over the Counter,Adoption,Walk-In,02/09/2022,Friday,Wednesday
A063397,,Cat,Unknown,4,,DOMESTIC SH,BLACK,,01/30/2022,Stray,Animal Control,Euthanized,Vet Clinic,01/30/2022,Sunday,Sunday
A063398,ONYX,Dog,Neutered Male,1,,PIT BULL,BLACK,981020045384316,01/30/2022,Stray,Animal Control,Foster,Adoption,02/26/2022,Sunday,Saturday
A063398,ONYX,Dog,Neutered Male,1,,PIT BULL,BLACK,981020045384316,03/08/2022,Foster,Over the Counter,Adoption,Walk-In,03/08/2022,Tuesday,Tuesday
A063405,DUKE,Dog,Male,3,,PIT BULL,BR BRINDLE,10084,02/01/2022,Confiscated,Owner Arrested,Return to Owner,Walk-In,02/11/2022,Tuesday,Friday
A063406,BOSTON,Dog,Neutered Male,1,2,PIT BULL,WHITE,981020045326402,02/01/2022,Stray,Over the Counter,Foster,M/L DOG,02/19/2022,Tuesday,Saturday
A063406,BOSTON,Dog,Neutered Male,1,2,PIT BULL,WHITE,981020045326402,04/13/2022,Foster,Over the Counter,Foster,M/L DOG,04/14/2022,Wednesday,Thursday
A063406,BOSTON,Dog,Neutered Male,1,2,PIT BULL,WHITE,981020045326402,04/30/2022,Foster,Over the Counter,Adoption,Walk-In,04/30/2022,Saturday,Saturday
A063412,SUNNY,Dog,Neutered Male,2,,BEAGLE,TRICOLOR,991001003582620,02/02/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,02/06/2022,Wednesday,Sunday
A063414,FLORA,Other,Female,1,10,RAT,WHITE,,02/02/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,02/15/2022,Wednesday,Tuesday
A063417,LILLY,Dog,Spayed Female,3,,PIT BULL,TAN,981020045351135,02/02/2022,Stray,Animal Control,Foster,Adoption,02/12/2022,Wednesday,Saturday
A063417,LILLY,Dog,Spayed Female,3,,PIT BULL,TAN,981020045351135,03/29/2022,Foster,Over the Counter,Adoption,Walk-In,03/29/2022,Tuesday,Tuesday
A063433,WINSTON,Cat,Neutered Male,6,,DOMESTIC SH,BRN TABBY,981020021851789,02/04/2022,Stray,Over the Counter,Adoption,Walk-In,02/16/2022,Friday,Wednesday
A063435,ZEUS,Dog,Male,1,,SIBERIAN HUSKY,WHITE,,02/03/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,02/03/2022,Thursday,Thursday
A063443,LUNA,Dog,Female,,6,PIT BULL,BR BRINDLE,981020045333164,02/04/2022,Stray,Over the Counter,Return to Owner,Walk-In,02/05/2022,Friday,Saturday
A063443,LUNA,Dog,Female,,6,PIT BULL,BR BRINDLE,981020045333164,05/03/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,05/03/2022,Tuesday,Tuesday
A063443,LUNA,Dog,Female,,6,PIT BULL,BR BRINDLE,981020045333164,11/15/2022,Stray,Over the Counter,Return to Owner,Walk-In,11/15/2022,Tuesday,Tuesday
A063445,BABE,Cat,Neutered Male,3,,DOMESTIC SH,BLACK,981020045318349,02/04/2022,Stray,Over the Counter,Return to Owner,Walk-In,02/05/2022,Friday,Saturday
A063451,BLUE CHEESE,Dog,Male,2,,PIT BULL,BLUE,981020045384805,02/05/2022,Stray,Over the Counter,Foster,Adoption,02/12/2022,Saturday,Saturday
A063451,BLUE CHEESE,Dog,Male,2,,PIT BULL,BLUE,981020045384805,03/16/2022,Foster,Over the Counter,Missing,While In Foster,03/16/2022,Wednesday,Wednesday
A063458,JASMINE,Cat,Spayed Female,4,,BOMBAY,BLACK,981020029509313,02/06/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,03/06/2022,Sunday,Sunday
A063463,SADIE,Dog,Spayed Female,,,CHIHUAHUA SH,BROWN,,02/06/2022,Disposal Request of Deceased Pet,Over the Counter,Disposal of Deceased Pet,,02/06/2022,Sunday,Sunday
A063466,TANG,Other,Male,,4,GUINEA PIG,TRICOLOR,,02/06/2022,Owner Surrendered,Over the Counter,Adoption,Walk-In,04/16/2022,Sunday,Saturday
A063473,IRIS,Dog,Spayed Female,2,,GERM SHEPHERD,FAWN,981020045337119,02/08/2022,Stray,Over the Counter,Foster,Adoption,02/19/2022,Tuesday,Saturday
A063473,IRIS,Dog,Spayed Female,2,,GERM SHEPHERD,FAWN,981020045337119,03/26/2022,Foster,Over the Counter,Adoption,Website Information,03/26/2022,Saturday,Saturday
A063476,BENTLEY,Cat,Neutered Male,,8,DOMESTIC MH,WHITE,982091068047410,03/22/2022,Foster,Over the Counter,Adoption,Walk-In,03/22/2022,Tuesday,Tuesday
A063476,BENTLEY,Cat,Neutered Male,,8,DOMESTIC MH,WHITE,982091068047410,02/09/2022,Owner Surrendered,OTC APPT,Foster,Adoption,02/12/2022,Wednesday,Saturday
A063480,GRAYCEE,Dog,Spayed Female,2,,PIT BULL,BLUE,981020045540610,02/09/2022,Stray,Over the Counter,Foster,Adoption,03/01/2022,Wednesday,Tuesday
A063480,GRAYCEE,Dog,Spayed Female,2,,PIT BULL,BLUE,981020045540610,04/14/2022,Foster,Over the Counter,Transfer,Private Animal Shelter,05/02/2022,Thursday,Monday
A063486,TOBEY,Dog,Male,2,,SHIH TZU,GRAY,991001004193787,02/10/2022,Stray,Over the Counter,Return to Owner,Walk-In,02/10/2022,Thursday,Thursday
A063491,LOKI,Dog,Neutered Male,1,,PIT BULL,BLUE,981020045314185,02/10/2022,Stray,Over the Counter,Foster,Adoption,02/27/2022,Thursday,Sunday
A063491,LOKI,Dog,Neutered Male,1,,PIT BULL,BLUE,981020045314185,03/22/2022,Foster,Over the Counter,Adoption,Walk-In,03/22/2022,Tuesday,Tuesday
A063497,AFIE,Cat,Spayed Female,,,DOMESTIC SH,BLACK,981020045372578,02/11/2022,Owner Surrendered,Over the Counter,Foster,Adoption,02/12/2022,Friday,Saturday
A063497,AFIE,Cat,Spayed Female,,,DOMESTIC SH,BLACK,981020045372578,06/07/2022,Foster,Over the Counter,Adoption,Walk-In,06/07/2022,Tuesday,Tuesday
A063498,CUPID,Cat,Neutered Male,,2.5,DOMESTIC SH,BLACK,981020045336635,02/11/2022,Owner Surrendered,Over the Counter,Foster,Adoption,02/12/2022,Friday,Saturday
A063498,CUPID,Cat,Neutered Male,,2.5,DOMESTIC SH,BLACK,981020045336635,03/01/2022,Foster,Over the Counter,Adoption,Walk-In,03/01/2022,Tuesday,Tuesday
A063501,WOODY,Dog,Neutered Male,3,,LABRADOR RETR,CHOCOLATE,L22-008244,02/11/2022,Stray,Animal Control,Adoption,Walk-In,02/23/2022,Friday,Wednesday
A063501,WOODY,Dog,Neutered Male,3,,LABRADOR RETR,CHOCOLATE,981020045105068,04/22/2022,Owner Surrendered,Over the Counter,Adoption,Walk-In,04/29/2022,Friday,Friday
A063508,,Cat,Neutered Male,5,,DOMESTIC SH,GRAY,981020045140186,02/12/2022,Stray,Animal Control,Transfer,Rescue Group,03/21/2022,Saturday,Monday
A063514,CESS,Dog,Female,,6,PIT BULL,BR BRINDLE,,02/12/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,02/12/2022,Saturday,Saturday
A063516,GEORGE,Cat,Neutered Male,14,,DOMESTIC SH,BRN TABBY,981020047619036,02/13/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,03/14/2022,Sunday,Monday
A063517,HENRY,Cat,Neutered Male,14,,DOMESTIC SH,BRN TABBY,981020047618301,02/13/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,03/14/2022,Sunday,Monday
A063528,,Cat,Neutered Male,2,,SIAMESE,SEAL PT,981020045122154,02/15/2022,Stray,Over the Counter,Transfer,Rescue Group,03/10/2022,Tuesday,Thursday
A063530,CORKY,Dog,Male,15,,WELSH CORGI CAR,TRICOLOR,,02/16/2022,Owner Surrendered,Over the Counter,Euthanized,Illness Severe,02/16/2022,Wednesday,Wednesday
A063535,JEB,Dog,Neutered Male,,6,PLOTT HOUND,BR BRINDLE,981020045524306,02/16/2022,Stray,Over the Counter,Transfer,Private Animal Shelter,03/08/2022,Wednesday,Tuesday
A063541,JANE,Cat,Spayed Female,3,,DOMESTIC SH,TORBIE,981020045377214,05/03/2022,Foster,Over the Counter,Adoption,Walk-In,05/03/2022,Tuesday,Tuesday
A063541,JANE,Cat,Spayed Female,3,,DOMESTIC SH,TORBIE,981020045377214,02/16/2022,Stray,Over the Counter,Foster,Adoption,03/16/2022,Wednesday,Wednesday
A063548,IZZY,Dog,Spayed Female,5,,BEAGLE,GOLD,982000407417082,02/17/2022,Stray,Over the Counter,Return to Owner,Outside of Shelter,02/17/2022,Thursday,Thursday
A063555,,Bird,Unknown,1,,PARAKEET,BLUE,,02/18/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,02/19/2022,Friday,Saturday
A063561,,Dog,Male,,5,PIT BULL,TAN,981020045338133,02/18/2022,Stray,Animal Control,Return to Owner,Walk-In,02/19/2022,Friday,Saturday
A063564,,Cat,Unknown,2,,DOMESTIC MH,ORG TABBY,,02/19/2022,Disposal Request of Deceased Pet,Over the Counter,Disposal of Deceased Pet,,02/19/2022,Saturday,Saturday
A063566,BLUE,Dog,Neutered Male,2,,YORKSHIRE TERR,BLACK,981020045322902,02/19/2022,Owner Surrendered,Over the Counter,Foster,Adoption,02/24/2022,Saturday,Thursday
A063566,BLUE,Dog,Neutered Male,2,,YORKSHIRE TERR,BLACK,981020045322902,03/01/2022,Foster,Over the Counter,Adoption,Walk-In,03/01/2022,Tuesday,Tuesday
A063566,BLUE,Dog,Neutered Male,2,,YORKSHIRE TERR,BLACK,981020045322902,02/26/2022,Foster,Over the Counter,Foster,Adoption,02/26/2022,Saturday,Saturday
A063573,NALA,Dog,Spayed Female,10,,ROTTWEILER,BLACK,982000198192021,02/21/2022,Stray,Over the Counter,Return to Owner,Microchip,02/22/2022,Monday,Tuesday
A063578,BEAM,Cat,Spayed Female,2,,DOMESTIC SH,BRN TABBY,,02/22/2022,Stray,Over the Counter,Foster,Nursing,03/13/2022,Tuesday,Sunday
A063578,BEAM,Cat,Spayed Female,2,,DOMESTIC SH,BRN TABBY,981020045314607,04/19/2022,Foster,Over the Counter,Transfer,Private Animal Shelter,04/24/2022,Tuesday,Sunday
A063585,ODIE,Cat,Neutered Male,3,,DOMESTIC LH,BLACK,981020045114545,02/23/2022,Stray,Over the Counter,Adoption,Walk-In,03/09/2022,Wednesday,Wednesday
A063587,CHOMPER,Dog,Neutered Male,,9,PIT BULL,GRAY,981020047599950,07/28/2022,Transfer,Transfer,Euthanized,Illness Severe,10/11/2022,Thursday,Tuesday
A063587,CHOMPER,Dog,Neutered Male,,9,PIT BULL,GRAY,981020047599950,02/23/2022,Stray,Animal Control,Adoption,Walk-In,04/02/2022,Wednesday,Saturday
A063592,FINLEY,Cat,Neutered Male,4,,DOMESTIC SH,ORG TABBY,981020045535101,02/24/2022,Stray,Animal Control,Foster,Adoption,03/03/2022,Thursday,Thursday
A063592,FINLEY,Cat,Neutered Male,4,,DOMESTIC SH,ORG TABBY,981020045535101,07/17/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,07/22/2022,Sunday,Friday
A063592,FINLEY,Cat,Neutered Male,4,,DOMESTIC SH,ORG TABBY,981020045535101,03/09/2022,Foster,Over the Counter,Adoption,Walk-In,03/09/2022,Wednesday,Wednesday
A063594,PEGGY SUE,Dog,Female,3,,BEAGLE,TAN,,02/24/2022,Stray,Animal Control,Return to Owner,Walk-In,02/24/2022,Thursday,Thursday
A063603,SALEM,Cat,Spayed Female,800,0.14,DOMESTIC MH,BLACK,981020047567794,02/25/2022,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,02/28/2022,Friday,Monday
A063603,SALEM,Cat,Spayed Female,800,0.14,DOMESTIC MH,BLACK,981020047567794,05/12/2022,Foster,Over the Counter,Adoption,Walk-In,05/20/2022,Thursday,Friday
A063605,AMBROSE,Cat,Neutered Male,,0.14,DOMESTIC SH,BLK TABBY,981020047570825,05/12/2022,Foster,Over the Counter,Adoption,Walk-In,05/14/2022,Thursday,Saturday
A063605,AMBROSE,Cat,Neutered Male,,0.14,DOMESTIC SH,BLK TABBY,981020047570825,02/25/2022,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,02/28/2022,Friday,Monday
A063609,,Cat,Female,,3,DOMESTIC SH,BLACK,981020045319823,02/25/2022,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,03/01/2022,Friday,Tuesday
A063614,DANGER MOUSE,Cat,Neutered Male,,3,DOMESTIC SH,BRN TABBY,981020045324657,02/25/2022,Owner Surrendered,Over the Counter,Foster,Adoption,02/26/2022,Friday,Saturday
A063614,DANGER MOUSE,Cat,Neutered Male,,3,DOMESTIC SH,BRN TABBY,981020045324657,03/29/2022,Foster,Over the Counter,Adoption,Walk-In,03/29/2022,Tuesday,Tuesday
A063616,TOMB RAIDER,Dog,Spayed Female,1,6,PIT BULL,GRAY,981020045352128,02/25/2022,Stray,Animal Control,Adoption,Walk-In,04/03/2022,Friday,Sunday
A063618,JERZEE,Dog,Neutered Male,1,,PIT BULL,WHITE,981020047571059,02/25/2022,Stray,Over the Counter,Foster,Adoption,03/13/2022,Friday,Sunday
A063618,JERZEE,Dog,Neutered Male,1,,PIT BULL,WHITE,981020047571059,04/21/2022,Foster,Over the Counter,Adoption,Website Information,04/21/2022,Thursday,Thursday
A063624,,Cat,Unknown,,0.09,DOMESTIC SH,BLACK,,02/25/2022,Stray,Animal Control,Euthanized,Vet Clinic,02/25/2022,Friday,Friday
A063633,OMAR,Other,Male,1,,GUINEA PIG,BLACK,,02/26/2022,Stray,Over the Counter,Adoption,Walk-In,04/15/2022,Saturday,Friday
A063637,RIC FLAIR,Other,Male,2,,GUINEA PIG,TRICOLOR,,02/27/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,04/30/2022,Sunday,Saturday
A063639,BAILEY,Dog,Spayed Female,3,,PIT BULL,BLACK,981020047555851,02/27/2022,Stray,Over the Counter,Euthanized,Behavior Severe,07/07/2022,Sunday,Thursday
A063641,KUNTA KITTY,Cat,Male,2,,DOMESTIC SH,BLACK,981020045516706,02/27/2022,Stray,Over the Counter,Return to Owner,Walk-In,03/03/2022,Sunday,Thursday
A063648,,Cat,Female,3,,DOMESTIC SH,BRN TABBY,,02/28/2022,Disposal Request of Deceased Pet,Animal Control,Disposal of Deceased Pet,,02/28/2022,Monday,Monday
A063650,APOLLO,Dog,Neutered Male,3,,POODLE TOY,CREAM,10245,02/28/2022,Owner Surrendered,Over the Counter,Transfer,Rescue Group,03/03/2022,Monday,Thursday
A063652,TORIE,Cat,Spayed Female,2,,DOMESTIC SH,TORTIE,981020045094916,02/28/2022,Stray,Animal Control,Adoption,Walk-In,03/12/2022,Monday,Saturday
A063658,GILBERT,Dog,Neutered Male,1,,BORDER COLLIE,BLACK,981020047555840,03/01/2022,Stray,Over the Counter,Adoption,Walk-In,03/30/2022,Tuesday,Wednesday
A063667,PEBBLES,Other,Male,1,,GUINEA PIG,BROWN,,03/02/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,03/08/2022,Wednesday,Tuesday
A063667,PEBBLES,Other,Male,1,,GUINEA PIG,BROWN,,04/10/2022,Owner Surrendered,Over the Counter,Adoption,Walk-In,04/20/2022,Sunday,Wednesday
A063669,MARS,Cat,Spayed Female,1,6,DOMESTIC SH,BLACK,985112010836816,03/02/2022,Owner Surrendered,OTC APPT,Adoption,Walk-In,03/06/2022,Wednesday,Sunday
A063671,,Dog,Female,2,,POODLE TOY,BLACK,,03/02/2022,Disposal Request of Deceased Pet,Animal Control,Disposal of Deceased Pet,,03/02/2022,Wednesday,Wednesday
A063677,PARIS,Dog,Female,8,,SHIH TZU,WHITE,010246,03/03/2022,Owner Surrendered,Over the Counter,Transfer,Rescue Group,03/03/2022,Thursday,Thursday
A063677,PARIS,Dog,Female,8,,SHIH TZU,WHITE,,03/02/2022,Stray,Animal Control,Return to Owner,Walk-In,03/03/2022,Wednesday,Thursday
A063681,ROOSTER IAVAIL,Dog,Male,,9,PIT BULL,TAN,982091065640744,03/05/2022,Stray,Animal Control,Return to Owner,Walk-In,03/12/2022,Saturday,Saturday
A063681,ROOSTER IAVAIL,Dog,Male,,9,PIT BULL,TAN,982091065640744,03/03/2022,Stray,Over the Counter,Return to Owner,Outside of Shelter,03/03/2022,Thursday,Thursday
A063681,ROOSTER IAVAIL,Dog,Male,,9,PIT BULL,TAN,982091065640744,07/22/2022,Confiscated,Bite,Euthanized,Behavior Severe,08/03/2022,Friday,Wednesday
A063683,SPOT,Dog,Male,2,,BOXER,TRICOLOR,,03/03/2022,Stray,Animal Control,Return to Owner,Walk-In,03/03/2022,Thursday,Thursday
A063688,PORTER,Dog,Neutered Male,2,,PIT BULL,TAN,981020047561921,03/04/2022,Stray,Animal Control,Foster,Adoption,03/11/2022,Friday,Friday
A063688,PORTER,Dog,Neutered Male,2,,PIT BULL,TAN,981020047561921,04/16/2022,Foster,Over the Counter,Adoption,Walk-In,04/16/2022,Saturday,Saturday
A063690,SNOOPY,Dog,Male,,7,DALMATIAN,WHITE,981020047578761,03/04/2022,Owner Surrendered,Over the Counter,Transfer,Rescue Group,03/11/2022,Friday,Friday
A063691,ROOSTER,Cat,Neutered Male,,11,DOMESTIC SH,BLACK,981020045516771,03/04/2022,Stray,Animal Control,Return to Owner,Website Information,03/07/2022,Friday,Monday
A063700,MORSE,Cat,Neutered Male,2,,DOMESTIC SH,GRAY,981020045329545,03/05/2022,Stray,Over the Counter,Adoption,Walk-In,03/22/2022,Saturday,Tuesday
A063709,NOVA,Dog,Spayed Female,4,,PIT BULL,WHITE,985113005645918,03/06/2022,Owner Surrendered,OTC APPT,Transfer,Private Animal Shelter,03/06/2022,Sunday,Sunday
A063716,CALLIE,Cat,Spayed Female,,,DOMESTIC SH,GRAY TABBY,985113005917254,03/06/2022,Stray,Over the Counter,Adoption,Walk-In,03/19/2022,Sunday,Saturday
A063718,TEDDY,Dog,Male,,,BULLDOG,BR BRINDLE,981020047590526,03/06/2022,Stray,Animal Control,Return to Owner,Phone Call,03/07/2022,Sunday,Monday
A063731,CHATTY CATTY,Cat,Spayed Female,1,3,DOMESTIC SH,TORTIE,981020047584736,03/08/2022,Stray,Over the Counter,Adoption,Walk-In,04/15/2022,Tuesday,Friday
A063735,TOKYO,Dog,Neutered Male,1,,PIT BULL,WHITE,981020047569349,03/09/2022,Stray,Over the Counter,Adoption,Walk-In,03/19/2022,Wednesday,Saturday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,03/30/2022,Foster,,Foster,M/L DOG,03/30/2022,Wednesday,Wednesday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,03/10/2022,Stray,Animal Control,Foster,M/L DOG,03/24/2022,Thursday,Thursday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,04/30/2022,Foster,,Foster,Create Space,05/02/2022,Saturday,Monday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,04/21/2022,Foster,,Foster,M/L DOG,04/21/2022,Thursday,Thursday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,04/18/2022,Foster,,Foster,M/L DOG,04/18/2022,Monday,Monday
A063744,SID,Dog,Neutered Male,,,MIN PINSCHER,BLACK,981020047576219,07/23/2022,Foster,Over the Counter,Adoption,Walk-In,07/23/2022,Saturday,Saturday
A063746,,Dog,Female,,,BELG MALINOIS,BLACK,,03/10/2022,Owner Surrendered,OTC APPT,Transfer,Rescue Group,03/10/2022,Thursday,Thursday
A063754,SAMSON,Dog,Male,1,,PIT BULL,TAN,,03/11/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,03/11/2022,Friday,Friday
A063756,LAYA,Cat,Spayed Female,6,,DOMESTIC SH,BRN TABBY,10294,03/11/2022,Confiscated,Owner Death,Return to Owner,Walk-In,03/17/2022,Friday,Thursday
A063760,PESTILENCE,Cat,Neutered Male,,,DOMESTIC MH,BRN TABBY,,03/11/2022,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,03/13/2022,Friday,Sunday
A063760,PESTILENCE,Cat,Neutered Male,,,DOMESTIC MH,BRN TABBY,981020047558221,05/25/2022,Foster,Over the Counter,Adoption,Walk-In,05/27/2022,Wednesday,Friday
A063766,COLT,Cat,Neutered Male,,,DOMESTIC SH,BRN TABBY,981020047565813,05/25/2022,Foster,Over the Counter,Adoption,Walk-In,05/27/2022,Wednesday,Friday
A063766,COLT,Cat,Neutered Male,,,DOMESTIC SH,BRN TABBY,,03/12/2022,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,03/13/2022,Saturday,Sunday
A063773,HONEY,Cat,Spayed Female,1,,DOMESTIC SH,ORANGE,981020047582807,03/13/2022,Owner Surrendered,Over the Counter,Adoption,Walk-In,03/26/2022,Sunday,Saturday
A063775,DODGER,Dog,Neutered Male,2,,POODLE TOY,BLACK,982091066539838,03/13/2022,Stray,Animal Control,Adoption,Walk-In,03/24/2022,Sunday,Thursday
A063784,BASTING BRUSH,Cat,Neutered Male,,,DOMESTIC LH,GRAY,,03/14/2022,Owner Surrendered,Over the Counter,Foster,Underage or Underweight,03/14/2022,Monday,Monday
A063784,BASTING BRUSH,Cat,Neutered Male,,,DOMESTIC LH,GRAY,981020047551068,06/09/2022,Foster,Over the Counter,Adoption,Walk-In,06/11/2022,Thursday,Saturday
A063786,DOJO,Dog,Neutered Male,,9,CHIHUAHUA SH,BROWN,000392,03/14/2022,Owner Surrendered,Over the Counter,Transfer,Private Animal Shelter,03/18/2022,Monday,Friday
A063795,,Dog,Neutered Male,,7,PARSON RUSS TER,TRICOLOR,981020047560685,03/15/2022,Stray,Over the Counter,Adoption,Walk-In,03/22/2022,Tuesday,Tuesday
A063801,GORDON,Dog,Neutered Male,1,,PIT BULL,BROWN,981020045353619,03/17/2022,Stray,Animal Control,Transfer,Private Animal Shelter,05/02/2022,Thursday,Monday
A063803,TAILS,Cat,Spayed Female,,1.4,DOMESTIC SH,BRN TABBY,,03/22/2022,Foster,Over the Counter,Return to Owner,Walk-In,03/22/2022,Tuesday,Tuesday
A063803,TAILS,Cat,Spayed Female,,1.4,DOMESTIC SH,BRN TABBY,,03/22/2022,Owner Surrendered,Over the Counter,Foster,Condition Minor,03/22/2022,Tuesday,Tuesday
A063803,TAILS,Cat,Spayed Female,,1.4,DOMESTIC SH,BRN TABBY,,03/17/2022,Confiscated,Animal Cruelty,Foster,Underage or Underweight,03/17/2022,Thursday,Thursday
A063803,TAILS,Cat,Spayed Female,,1.4,DOMESTIC SH,BRN TABBY,981020045340266,04/15/2022,Foster,Over the Counter,Foster,Adoption,04/15/2022,Friday,Friday
A063803,TAILS,Cat,Spayed Female,,1.4,DOMESTIC SH,BRN TABBY,981020045340266,05/17/2022,Foster,Over the Counter,Adoption,Walk-In,05/17/2022,Tuesday,Tuesday
A063808,MICHAEL ANGELO,Dog,Male,,10,PIT BULL,BLACK,985113005544049,04/26/2022,Foster,Over the Counter,Transfer,Rescue Group,04/26/2022,Tuesday,Tuesday
A063808,MICHAEL ANGELO,Dog,Male,,10,PIT BULL,BLACK,985113005544049,03/18/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,03/18/2022,Friday,Friday
A063808,MICHAEL ANGELO,Dog,Male,,10,PIT BULL,BLACK,985113005544049,04/02/2022,Stray,Animal Control,Foster,FINDER,04/09/2022,Saturday,Saturday
A063811,BAILEY,Dog,Spayed Female,14,,POODLE MIN,SILVER,,03/18/2022,Stray,Animal Control,Return to Owner,Walk-In,03/19/2022,Friday,Saturday
A063813,,Dog,Male,,3,PIT BULL,TAN,981020047560149,03/18/2022,Stray,Animal Control,Return to Owner,Walk-In,03/19/2022,Friday,Saturday
A063821,LEELA,Cat,Spayed Female,,9,DOMESTIC SH,BLACK,981020045351049,03/19/2022,Owner Surrendered,Over the Counter,Adoption,Walk-In,03/26/2022,Saturday,Saturday
A063833,ZEUS,Dog,Male,,,BLACK/TAN HOUND,BLACK,981020047570717,03/21/2022,Stray,Animal Control,Return to Owner,Walk-In,03/21/2022,Monday,Monday
A063833,ZEUS,Dog,Male,,,BLACK/TAN HOUND,BLACK,981020047570717,11/05/2022,Stray,Animal Control,Return to Owner,Outside of Shelter,11/05/2022,Saturday,Saturday
A063833,ZEUS,Dog,Male,,,BLACK/TAN HOUND,BLACK,981020047570717,09/18/2022,Stray,Over the Counter,Return to Owner,Walk-In,09/20/2022,Sunday,Tuesday
A063839,,Dog,Spayed Female,3,,YORKSHIRE TERR,SILVER,981020045333888,03/21/2022,Stray,Animal Control,Adoption,Walk-In,03/29/2022,Monday,Tuesday
A063842,,Dog,Male,,,BELG MALINOIS,BLACK,,03/21/2022,Owner Surrendered,OTC APPT,Transfer,Rescue Group,03/22/2022,Monday,Tuesday
A063843,MARIANNE,Cat,Spayed Female,3,,DOMESTIC SH,BLACK,,03/21/2022,Stray,Animal Control,Transfer,Private Animal Shelter,05/05/2022,Monday,Thursday
A063849,MAUI,Dog,Neutered Male,2,,CANE CORSO,BLUE,98102004535646,03/22/2022,Confiscated,Animal Cruelty,Adoption,Walk-In,04/22/2022,Tuesday,Friday
